#u	0.0433
食	1.17
飨	0.04
餐	-1.29
餮	0.04
餲	1.65
饕	0.04
饥	-0.30
饧	2.50
饨	-2.66
饪	-1.57
饫	1.00
饬	0.04
饭	-0.00
饮	-0.93
饯	-1.06
饰	-1.41
饱	0.38
饲	3.11
饴	-1.57
饵	-0.09
饶	-0.27
饷	1.00
饺	0.59
饼	0.14
饿	-0.53
馁	0.21
馄	-2.66
馅	0.30
馆	0.14
馈	-1.42
馊	0.78
馋	-0.63
馏	0.14
馒	-0.06
首	-0.92
香	-0.30
馝	0.89
馥	-2.79
馨	-1.51
騃	1.40
马	-0.01
驭	0.55
驮	0.04
驯	0.17
驰	-2.66
驱	-0.49
驳	0.69
驴	-0.29
驶	0.73
驷	-0.72
驸	0.04
驹	0.83
驻	0.36
驼	-0.59
驽	-2.35
驾	-0.32
驿	1.14
骀	2.75
骂	-0.79
骄	-0.17
骆	0.81
骇	-2.35
骈	-1.57
验	-0.38
骑	-0.10
骕	1.34
骗	-0.46
骘	0.04
骚	-0.97
骞	0.04
骡	-0.47
骤	-1.57
骨	0.31
骰	0.04
骱	2.08
骷	0.24
骸	0.04
骼	-0.58
骾	-0.80
骿	3.65
髂	-1.57
髅	0.04
髋	-0.47
髌	-2.15
髑	-0.47
髓	0.28
高	-0.79
髟	0.89
髡	2.24
髦	-3.62
髫	0.50
髭	-2.90
髻	0.41
鬃	1.55
鬓	1.02
鬖	1.53
鬣	-1.90
鬼	0.06
魁	-0.69
魂	-0.15
魃	-0.47
魄	-0.88
魅	-0.41
魆	-2.52
魈	-0.75
魉	0.35
魍	1.37
魏	0.38
魑	0.04
魔	0.32
魟	-0.47
魠	-0.16
魦	1.99
魬	0.04
魽	1.65
鮕	2.24
鮘	2.75
鮠	-1.57
鮡	2.61
鮸	1.34
鯃	1.34
鯆	-2.15
鯙	-2.66
鯮	0.55
鰇	2.24
鰗	2.44
鰡	2.61
鰤	-1.57
鰶	-2.52
鰽	0.63
鱍	-2.35
鱙	2.44
鱲	0.04
鱵	-3.00
鱼	-0.16
鱿	-2.15
鲀	-3.39
鲁	0.07
鲂	1.99
鲈	0.49
鲍	-0.41
鲎	2.30
鲑	-0.12
鲔	-3.85
鲙	0.83
鲚	-1.57
鲛	-1.62
鲜	-0.66
鲠	-1.18
鲡	-1.42
鲢	0.52
鲣	-3.81
鲤	-0.05
鲦	1.14
鲨	0.94
鲫	1.31
鲭	-2.41
鲮	2.44
鲯	-1.57
鲱	-3.18
鲳	0.27
鲶	-0.44
鲷	-4.15
鲸	-2.15
鲻	-2.52
鲽	-1.57
鲾	-1.57
鳀	-2.15
鳁	2.99
鳃	0.04
鳄	-0.39
鳅	-0.56
鳌	0.04
鳍	-2.00
鳎	-0.54
鳏	-1.57
鳓	0.24
鳔	0.04
鳕	0.04
鳖	1.63
鳗	0.43
鳜	-0.47
鳝	0.04
鳞	0.13
鳟	0.04
鳢	-0.98
鴄	1.99
鴗	1.65
鵟	-1.42
鵤	2.44
鵻	3.41
鶆	2.44
鷈	-1.57
鷿	-1.57
鸟	1.07
鸠	-0.83
鸡	0.57
鸢	-3.00
鸣	-1.44
鸤	-0.47
鸥	-0.73
鸦	-1.06
鸨	-3.39
鸩	1.14
鸪	0.35
鸫	-2.08
鸬	0.19
鸭	0.31
鸮	0.70
鸯	-0.27
鸰	0.95
鸱	1.51
鸲	-1.26
鸳	-0.27
鸴	-1.57
鸵	-1.90
鸶	1.53
鸺	0.04
鸻	-2.52
鸽	0.10
鸾	0.04
鸿	-0.03
鹁	1.65
鹂	-0.47
鹃	-0.96
鹄	0.68
鹅	-0.06
鹇	-2.52
鹈	-1.99
鹉	-1.06
鹊	-0.84
鹌	-0.85
鹎	-1.57
鹏	-0.21
鹑	-0.59
鹕	-1.99
鹙	1.48
鹚	0.19
鹞	1.00
鹟	-0.41
鹠	0.89
鹡	0.70
鹤	-0.45
鹦	-0.25
鹧	0.04
鹨	0.04
鹩	-0.29
鹪	-0.84
鹫	-3.18
鹬	-1.19
鹭	-1.44
鹰	-0.72
鹿	0.58
麂	0.04
麋	0.04
麒	0.61
麓	-2.15
麝	-0.84
麟	0.51
麦	0.08
麭	4.25
麶	2.44
麸	1.24
麻	-0.53
麾	-1.90
黄	-0.28
黍	1.46
黎	-1.29
黏	-0.08
黐	1.86
黑	-3.49
黔	0.38
黕	2.24
默	-0.66
黛	-1.06
黜	3.29
黝	-2.79
黠	-0.58
黧	-1.57
黯	0.55
黹	0.83
黾	-1.90
鼇	0.04
鼊	-0.47
鼎	0.99
鼓	0.34
鼠	0.38
鼢	1.65
鼩	-3.00
鼬	-2.08
鼱	-2.15
鼷	-0.80
鼹	-2.52
鼻	0.30
鼾	0.63
齁	2.24
齆	2.08
齐	0.57
齴	3.80
齿	0.69
龃	-2.90
龄	-0.52
龅	-2.15
龇	-1.57
龈	-1.31
龉	-2.66
龊	1.89
龋	-2.35
龌	1.51
龙	0.26
龚	0.04
龛	0.04
龟	1.05
𠕇	3.41
𠞩	2.24
𠢕	4.12
𡒉	0.04
𡢃	2.99
𡳞	3.03
𢯾	3.09
𣮈	3.26
𣻸	1.65
𤆬	3.76
𤲍	2.44
𤺪	2.75
𥍉	2.99
𥐵	1.65
𥰔	1.99
𥴊	1.99
𥺆	1.65
𦉎	1.99
𦜆	1.99
𧌄	2.61
𧮙	2.88
𧿳	2.24
𨂿	2.24
𨑨	2.75
𩚨	1.65
𩛩	3.41
𩸙	1.99
𪁎	3.09
𪎶	2.44
𪐞	1.65
𬦰	3.09
#b	0.0231
䅟子	-2.37
䆀才	2.22
䘥仔	2.22
䴔鵻	2.59
䴔鸰	2.59
一丁	-2.37
一丈	1.44
一下	1.22
一丘	-2.17
一中	2.22
一事	-1.28
一些	-2.54
一件	-1.28
一会	-3.64
一兼	2.22
一再	-1.08
一决	-2.43
一击	-1.44
一分	-1.20
一划	1.12
一匕	2.22
一反	-2.17
一发	-1.08
一叔	2.42
一口	-1.67
一句	1.97
一号	2.42
一同	-1.08
一味	-1.08
一唱	-2.54
一喙	2.97
一嘴	2.86
一回	-3.41
一团	-3.59
一困	2.97
一圈	-1.59
一塌	-2.54
一大	-1.25
一天	-1.73
一头	-2.10
一孔	2.42
一定	-1.04
一寡	2.42
一尘	-2.37
一尾	2.59
一屑	2.42
一山	-2.68
一工	3.32
一干	-2.81
一庀	2.22
一度	1.12
一张	-1.20
一成	-2.17
一手	-1.54
一把	-2.30
一报	-2.17
一推	-2.17
一搭	-1.44
一摆	2.06
一支	2.73
一文	-1.82
一无	-2.20
一是	-1.20
一晃	-2.17
一曝	-2.17
一杯	-2.68
一板	-1.59
一枝	1.06
一样	-1.35
一根	-2.37
一桩	-2.54
一模	-1.59
一次	-3.20
一死	-1.82
一毛	-1.44
一波	-1.82
一派	-1.59
一溜	-1.00
一爿	2.73
一片	-2.68
一物	-1.80
一眨	-2.68
一眼	-2.08
一知	-1.82
一石	-2.81
一穷	-2.81
一空	3.07
一窍	-2.37
一窝	-2.17
一笔	-1.34
一筹	-1.31
一箍	3.16
一箭	-2.54
一而	-1.08
一肚	-3.27
一股	-2.37
一肩	-2.17
一脸	-2.37
一臂	-1.71
一般	-1.20
一色	-1.08
一蟹	-2.54
一行	-1.28
一视	-1.28
一语	-1.92
一败	-2.81
一贫	-2.92
一起	-4.32
一趟	-2.37
一跤	1.63
一跳	-2.68
一踏	-2.17
一较	-2.37
一辈	-1.66
一边	-2.29
一通	-2.68
一锅	-2.37
一顿	1.49
一餐	-2.17
一鸣	-1.08
一鼻	-2.81
丁点	-2.54
丁鱼	-2.68
七二	-1.08
七五	2.22
七仔	3.78
七八	-2.11
七嘴	-2.68
七娘	1.32
七折	-1.44
七歪	1.12
七爷	-1.82
七里	1.12
万一	-1.71
万八	-2.17
万剐	-2.17
万圣	-1.08
万桃	-2.17
万确	-1.44
万绪	-1.28
万能	-1.59
丈夫	-1.50
丈姆	2.42
丈差	2.86
三丈	-1.28
三个	-1.00
三地	-1.59
三堡	2.59
三层	1.32
三心	-1.59
三捡	-2.17
三教	-1.44
三斑	2.86
三时	2.42
三明	-1.44
三棘	-2.17
三点	-1.92
三牲	2.73
三白	-1.44
三碗	2.73
三节	2.59
三花	1.32
三言	-1.28
三跤	2.97
三顾	-1.08
三顿	3.07
三餐	-2.43
上上	-2.10
上下	-2.04
上个	-2.17
上了	-2.54
上人	-2.81
上侪	2.22
上动	-2.37
上午	-2.68
上半	-3.11
上厕	-1.28
上去	-1.71
上吊	-2.81
上吐	-2.17
上回	-3.27
上坡	-2.37
上头	1.46
上好	1.25
上尾	2.42
上年	-2.54
上当	-2.37
上得	-2.54
上月	-2.17
上有	-2.37
上来	-1.28
上梁	-1.44
上次	-2.54
上正	2.59
上气	-2.54
上水	1.12
上游	-3.02
上瘾	-2.92
上盖	2.73
上目	3.32
上眼	-2.81
上等	-1.08
上脚	1.32
上臂	-2.17
上落	2.86
上西	2.22
上諓	2.42
上路	1.32
上辈	-2.54
上边	-2.17
上钩	-2.54
上面	-1.28
上风	-2.37
上香	-1.28
下三	-2.17
下不	-2.10
下个	-2.17
下之	-2.17
下人	-2.68
下仔	2.42
下其	-2.17
下冬	2.22
下刀	-2.37
下力	2.22
下匀	2.73
下午	-1.98
下去	-2.64
下回	-2.10
下场	-1.59
下坡	-2.17
下垂	-1.59
下子	-1.69
下家	-1.28
下小	-2.54
下巴	-3.74
下底	2.73
下斗	2.73
下无	2.22
下日	2.97
下早	3.07
下昏	3.69
下昼	3.52
下晡	3.07
下暗	2.73
下有	-2.17
下来	-4.32
下梁	-2.17
下梢	2.22
下次	-1.20
下毒	-1.20
下气	-1.59
下泻	-2.37
下流	-1.44
下消	2.22
下港	2.42
下疳	-2.17
下痢	-2.17
下石	1.12
下空	2.73
下脸	-2.17
下腹	2.42
下落	1.63
下葬	-1.08
下订	-2.68
下贱	-1.71
下跤	2.59
下降	-1.71
下限	-1.28
下陷	-1.59
下雨	-2.92
下雾	-3.20
下霰	-2.17
下面	-1.20
下颏	3.74
下颔	2.97
下颚	-1.50
下风	-1.28
下饭	-2.81
下马	-1.28
不一	-3.14
不七	2.73
不上	-3.20
不下	-2.01
不中	-1.73
不久	-2.37
不义	-1.92
不乐	-1.20
不了	-4.24
不亲	-2.17
不休	-2.37
不会	-3.47
不伦	-2.37
不但	-1.08
不住	-2.71
不作	-1.08
不佳	-3.11
不信	-2.54
不值	-1.92
不停	-2.99
不像	-3.69
不光	-2.81
不入	-2.68
不八	2.42
不公	-3.47
不关	-2.81
不准	-1.08
不出	-2.73
不分	-3.74
不划	-2.17
不到	-3.78
不前	-1.82
不劳	-1.08
不去	-3.11
不及	-1.98
不发	-2.17
不取	-1.28
不受	-1.08
不变	-1.44
不只	-2.01
不可	-1.73
不吃	-2.81
不合	-2.17
不同	-1.39
不名	-2.81
不听	-2.37
不吭	-2.92
不和	-3.20
不响	-3.20
不善	-1.59
不四	-2.68
不回	-1.08
不图	-2.17
不在	-1.59
不均	-1.44
不坚	-2.17
不堪	-2.50
不声	-2.54
不够	-3.64
不太	-2.54
不好	-4.72
不如	-1.16
不妙	-2.10
不孕	-1.08
不学	-2.17
不守	-3.47
不安	-2.54
不完	-2.54
不定	-2.41
不实	-2.92
不容	-1.25
不富	-2.17
不寒	-2.68
不对	-3.95
不小	-2.81
不少	-1.08
不就	-2.54
不局	2.42
不屑	-1.08
不巧	-2.68
不常	1.12
不干	-4.05
不平	-1.16
不幸	-1.08
不应	-1.08
不廉	2.42
不开	-3.53
不当	-1.59
不得	-1.94
不必	-1.08
不忍	-1.92
不忙	-2.37
不怀	-2.68
不怕	-3.74
不惭	-1.82
不愿	-1.92
不慌	-2.17
不懂	-4.02
不成	-1.49
不打	-2.54
不把	-2.17
不拔	-1.44
不拢	-2.17
不择	-2.01
不挂	-1.28
不按	-2.37
不振	-1.59
不提	-2.17
不支	-1.08
不放	-2.37
不敢	-2.49
不敷	-1.92
不料	-2.54
不断	-1.71
不无	-1.08
不旧	-2.37
不明	-1.21
不易	-1.59
不是	-1.97
不景	-2.81
不来	-3.47
不染	-2.54
不死	-1.00
不毛	-2.17
不活	-2.37
不流	-2.54
不测	-2.37
不济	-2.17
不消	-2.37
不清	-4.51
不溜	-3.41
不满	-1.59
不灵	-3.11
不点	-2.17
不烂	-2.68
不然	-2.17
不熟	-2.81
不爽	-2.68
不牢	-2.37
不犯	-2.68
不理	-2.68
不甘	-2.59
不用	-2.68
不留	-1.08
不疑	-2.17
不目	2.73
不相	-2.17
不着	-2.96
不知	-2.94
不碍	-2.37
不离	-1.03
不稳	-2.92
不穷	-1.08
不端	-1.28
不等	1.32
不管	-1.28
不类	-2.37
不经	-3.83
不继	-3.34
不置	-2.37
不而	2.97
不耐	-1.08
不肥	-2.17
不肯	-2.17
不胜	-1.40
不能	-1.79
不脆	-2.17
不自	-1.59
不舍	-1.44
不舒	-3.47
不良	-1.45
不苟	-3.02
不行	-2.92
不要	-4.55
不见	-1.27
不计	-1.31
不认	-2.54
不讲	-3.78
不论	-1.28
不识	-2.60
不负	-1.28
不起	-2.76
不足	-1.42
不转	-2.37
不过	-2.68
不适	-2.54
不逊	-2.37
不通	-1.92
不量	-2.17
不错	-2.92
不问	-2.17
不闻	-1.28
不防	-2.37
不雅	-1.44
不露	-2.17
不顺	-2.31
不顾	-1.82
不齐	-2.37
丑仔	2.97
丑角	-2.17
丑鱼	-1.08
专工	2.22
专心	-1.41
专程	-1.08
且慢	-2.68
且是	2.22
世人	3.34
世众	2.42
世俗	1.49
世情	1.12
丘之	-2.17
业命	2.22
东港	1.12
东狮	-2.17
东西	-2.12
丝不	-1.82
丝仔	3.63
丝大	-2.17
丝子	-2.37
丝桃	-1.44
丝瓜	-3.02
丝绞	2.73
丝绳	-2.17
丝起	-2.54
丝马	-1.28
丢丢	2.59
丢人	-3.20
丢弃	-3.11
丢掉	-3.83
丢掷	-2.17
丢石	-2.68
丢脸	-3.53
丢面	-2.68
两下	-2.81
两人	1.76
两全	-1.28
两口	-2.17
两头	-1.28
两想	2.73
两次	-2.17
两步	1.32
两爿	2.22
两码	-2.17
两脚	1.12
两语	-1.28
两边	-2.37
两面	-1.15
两顿	2.22
严密	-1.08
严寒	-1.71
严谨	-1.08
严重	-1.08
丧失	-1.08
丧孝	2.59
丧志	-2.37
丧服	-1.44
丧气	-2.17
丧着	-2.54
丧胆	-1.44
个一	-1.08
个不	-3.27
个仔	2.73
个儿	-3.47
个和	-2.92
个囝	2.22
个多	-2.81
个子	-3.02
个性	-1.50
个愿	-2.17
个无	2.22
丫头	-2.68
丫髻	-2.17
中中	2.86
中了	-2.17
中人	1.04
中仔	2.22
中伤	-2.01
中剸	2.22
中午	-2.54
中天	-1.44
中庭	-1.44
中悬	-2.17
中扮	2.59
中指	-1.08
中断	-1.92
中无	-1.31
中昼	4.29
中暑	-2.54
中枪	-2.17
中栏	1.76
中段	1.12
中烧	-2.17
中用	-1.15
中看	-2.54
中站	2.42
中肯	-2.54
中脊	3.32
中范	2.22
中药	-1.08
中营	1.49
中落	-2.17
中途	-1.53
中邪	-2.01
中间	-1.13
中餐	-1.59
中饭	-3.11
中饱	-2.68
丰收	-1.08
丰满	-1.82
丰盛	-2.54
丰草	-1.82
串仔	2.42
串供	-1.28
串通	-2.17
串门	-1.82
临急	1.12
临盆	-1.44
临边	2.86
丸仔	3.32
丸子	-1.28
丹毒	-1.44
为人	-1.08
为什	-2.37
为伍	-2.37
为例	-1.08
为奸	-1.08
为情	-1.71
为难	-1.40
主事	-1.28
主公	2.59
主心	2.73
主持	-1.08
主牌	1.12
丽倒	2.59
举头	2.42
举止	-1.44
举重	-1.08
乃伊	-1.08
乃馨	-2.81
久不	-2.37
久久	1.12
久仔	2.59
久年	3.46
久长	3.24
么事	-2.81
么会	-2.54
么办	-2.68
么多	-2.17
么好	-2.17
么时	-2.37
么样	-2.81
么点	-2.17
么说	-2.81
么这	-2.17
义之	-2.92
义理	1.12
之下	-1.20
之不	-2.54
之事	-2.37
之以	-1.08
之入	-2.17
之内	-1.08
之别	-3.11
之力	-1.66
之即	-2.17
之后	-1.08
之地	-1.20
之家	-2.54
之所	-1.08
之殃	-2.54
之灾	-1.44
之舌	-2.81
之蛙	-2.92
之言	-1.08
之谈	-1.71
之貉	-2.17
之财	-3.27
之路	-1.44
之间	-1.50
之音	-2.37
乌亮	-2.17
乌仁	2.97
乌仔	2.36
乌喉	2.42
乌地	1.12
乌墨	2.86
乌头	1.49
乌寒	2.42
乌影	2.86
乌戛	2.22
乌斑	2.22
乌昏	1.63
乌暗	4.07
乌材	2.22
乌点	2.86
乌焦	2.22
乌熏	2.42
乌狗	3.32
乌猫	3.32
乌白	4.62
乌目	2.42
乌笛	2.42
乌糖	2.42
乌红	2.73
乌纱	1.32
乌耳	1.12
乌肉	2.42
乌肚	2.22
乌脚	1.25
乌臼	-2.37
乌草	2.22
乌蕨	-2.17
乌豆	2.73
乌贼	-2.81
乌透	2.22
乌金	2.97
乌钉	2.42
乌阴	2.73
乌青	3.07
乌面	1.04
乌鬼	1.63
乌鸡	2.22
乌鹙	1.36
乌麻	1.49
乌黑	-2.37
乌龟	1.19
乎乎	-3.59
乏味	-2.81
乐不	-1.08
乐天	-1.28
乐意	-1.08
乐汁	-2.17
乐畅	2.97
乖张	-1.59
乖戾	-2.68
乘凉	-3.20
乘机	-2.37
乘法	-1.08
乘龙	-2.17
乜人	2.22
乜斜	-2.54
九下	2.42
九乘	-2.54
九五	1.12
九尺	2.97
九尻	2.22
九归	2.22
九暝	3.07
九流	-1.44
九点	-1.28
九稳	-2.37
九降	1.12
乞讨	-1.28
乞食	1.77
也不	-2.54
也会	2.59
也好	1.49
也猫	2.22
也着	2.42
也罢	-2.68
也许	-3.59
乡下	-2.10
乡巴	-3.41
书信	-1.08
书带	-1.08
乩童	-2.17
买主	-1.08
买单	-1.28
买票	-1.08
买车	-1.59
乱七	-4.05
乱主	2.86
乱使	3.78
乱想	-2.81
乱搞	-3.02
乱操	1.12
乱无	-3.02
乱来	-1.08
乱腾	-2.17
乱说	-2.81
乱跑	-3.20
乱跳	-2.54
乳头	-2.17
乳房	-2.92
乳榕	-3.11
乳猪	-2.17
乳罩	-2.17
乳臭	-2.37
乳酪	-2.17
乳齿	-1.59
了一	-2.81
了不	-1.20
了了	1.39
了代	2.42
了台	-3.20
了吧	-2.17
了大	-1.44
了家	2.22
了尽	2.22
了尾	2.22
了工	3.32
了年	-2.37
了当	-2.37
了撑	-2.17
了时	1.76
了钱	3.16
予人	2.64
予你	1.76
予我	2.42
争先	-2.92
争吵	-2.81
争执	-1.08
争气	-2.54
争论	-2.17
争辩	-1.44
事一	-3.02
事不	-2.01
事佬	-1.59
事使	2.73
事先	-1.31
事到	-2.37
事外	-2.54
事已	-1.08
事情	-2.17
事无	-1.20
事物	-1.20
事理	-1.71
事生	-1.71
事要	-2.37
事路	2.42
事难	-2.37
二九	3.52
二五	-1.44
二净	-2.81
二四	2.22
二把	-2.17
二指	2.22
二是	-1.44
二期	-2.37
二步	2.22
二白	-2.01
二百	-2.17
二虎	-2.37
二话	-2.54
二路	2.73
二连	-1.08
二顾	2.22
二鸟	-2.37
于事	-3.11
于位	-2.68
亏本	-1.71
亏空	-1.28
云亦	-2.92
云人	-1.08
云密	-1.08
云端	-1.31
云见	-2.54
云豹	-1.08
云雀	-3.02
云顶	2.59
互人	2.59
互助	-1.44
互通	-1.08
五仁	2.73
五六	-1.08
五内	-2.68
五十	-2.37
五四	1.32
五官	-1.08
五更	1.63
五服	1.49
五根	2.22
五爪	1.25
五脏	-1.20
五脚	2.73
五色	1.25
五节	-2.37
五虎	2.22
五路	2.97
井底	-1.41
井然	-2.17
亚成	-2.17
亚铅	2.29
些个	-2.17
亡羊	-1.08
亡魂	-1.00
交仗	2.22
交代	-1.08
交关	1.87
交参	2.42
交叉	-1.08
交定	2.22
交往	-1.59
交情	-1.08
交懔	3.07
交拼	2.73
交插	2.86
交椅	1.25
交流	-1.08
交游	-2.17
交结	1.12
交落	3.39
交道	-1.82
交配	-2.68
交针	2.22
交错	-2.37
交际	-1.80
交陪	3.39
亥在	2.42
亦云	-2.92
产士	-1.71
产期	-2.17
产褥	-2.17
享其	-2.68
京戏	-1.08
亭仔	2.73
亮丽	-1.28
亮晶	-2.68
亲像	4.34
亲切	-1.44
亲嘴	-1.28
亲堂	2.73
亲姆	2.22
亲密	-1.44
亲引	1.12
亲情	2.77
亲戚	-1.20
亲无	-1.08
亲热	-1.08
亲目	2.42
人不	-3.59
人个	3.24
人为	-1.31
人之	-2.17
人云	-2.92
人人	1.54
人仔	3.16
人传	2.59
人便	-2.17
人做	1.12
人儿	-3.20
人先	-1.08
人力	-1.41
人厌	-2.37
人口	-1.98
人同	-2.17
人喙	2.59
人嘴	1.46
人囝	2.86
人地	-1.08
人多	-3.47
人好	1.97
人客	3.87
人家	-1.03
人小	-2.68
人山	-2.01
人忧	-2.37
人怨	1.97
人手	-1.47
人扛	2.22
人掌	-1.73
人掠	2.22
人无	1.39
人欹	2.22
人欺	1.12
人款	2.42
人死	2.59
人济	2.42
人海	-1.66
人物	-1.08
人现	-2.92
人班	-2.17
人疼	2.59
人痴	-2.37
人皆	-3.11
人目	2.97
人看	2.42
人矣	2.22
人知	2.29
人穷	-1.44
人笑	2.42
人群	1.12
人脉	-2.37
人范	2.22
人蕉	-1.08
人袂	2.22
人要	-2.37
人言	-2.54
人讲	1.91
人请	2.59
人较	2.22
人钱	1.87
人问	1.49
人非	-2.81
人面	1.30
人额	2.59
人饭	2.86
人高	-2.17
人鹄	2.22
什么	-4.81
什锦	-2.17
仁仁	2.59
仁仔	2.22
仁土	2.97
仁绿	2.59
仅仅	-2.68
仆倒	-2.17
今仔	3.39
今天	-2.17
今晚	-3.11
今生	-1.28
介介	2.22
介意	-1.44
仍旧	-2.37
仍然	-3.20
从到	2.42
从前	-2.17
从头	-3.41
从容	-2.17
从小	-2.92
从心	-1.08
从来	-2.10
从细	2.59
从这	-2.37
仑仔	3.46
仓皇	-2.54
仔久	3.16
仔人	3.16
仔仁	2.73
仔仙	2.59
仔伴	2.59
仔兄	2.86
仔光	2.59
仔兼	2.22
仔内	1.97
仔册	1.63
仔利	2.22
仔刺	2.42
仔厝	2.59
仔口	2.42
仔只	2.42
仔叶	2.59
仔呢	2.22
仔嘴	2.22
仔囝	4.88
仔土	2.22
仔坑	2.42
仔埔	3.16
仔墘	1.76
仔声	2.22
仔壳	3.07
仔大	1.49
仔头	3.99
仔好	3.07
仔姐	2.22
仔婴	2.42
仔子	2.86
仔尾	1.25
仔屎	3.07
仔崽	2.22
仔工	2.42
仔布	3.24
仔带	2.22
仔帽	2.59
仔干	2.59
仔底	2.73
仔店	2.22
仔心	2.73
仔性	3.32
仔扇	2.22
仔无	2.42
仔日	3.24
仔时	2.22
仔是	2.97
仔条	1.12
仔来	2.22
仔枋	2.42
仔枝	2.97
仔某	2.97
仔标	2.42
仔树	3.58
仔样	2.22
仔槌	2.42
仔欉	3.24
仔款	2.22
仔毋	2.59
仔气	2.42
仔水	3.58
仔汁	2.73
仔油	2.73
仔泅	2.22
仔湾	2.22
仔火	1.97
仔灯	1.49
仔物	2.42
仔狗	2.73
仔猴	2.22
仔王	2.22
仔球	2.97
仔田	2.22
仔电	2.22
仔番	2.59
仔疕	2.97
仔病	2.22
仔目	3.39
仔相	2.73
仔科	2.42
仔笑	2.42
仔米	1.49
仔粉	2.86
仔精	2.86
仔粿	2.73
仔糖	2.59
仔糜	2.86
仔纸	3.16
仔线	2.42
仔细	-1.71
仔肉	1.12
仔肚	2.86
仔肠	2.22
仔胶	2.73
仔脚	2.86
仔色	2.97
仔花	4.39
仔茶	2.22
仔草	2.65
仔菜	2.05
仔虎	2.73
仔虫	3.69
仔行	2.59
仔衫	3.24
仔袋	2.42
仔裤	1.49
仔角	3.07
仔话	3.16
仔豚	2.22
仔货	2.59
仔跤	3.39
仔路	2.86
仔车	3.32
仔载	2.22
仔迹	2.42
仔钱	3.07
仔门	2.59
仔间	3.07
仔雨	2.86
仔雾	2.22
仔面	3.52
仔鞋	2.22
仔须	2.59
仔风	2.86
仔食	2.73
仔饼	4.07
仔骨	2.59
仔鬼	2.22
仔鱼	3.83
仔鲨	2.86
仔鸟	3.32
仔麭	2.22
仔龟	2.22
他人	-2.54
他妈	-2.17
他日	-2.54
他没	-2.17
他的	-3.02
仗势	-3.11
付款	-1.08
付诸	-1.44
仙仔	2.86
仙假	2.59
仙公	2.22
仙拼	2.22
仙桃	1.12
仙茅	-2.17
仙逝	-2.17
仝一	2.22
仝款	3.24
仝行	2.22
代先	3.16
代志	4.51
令人	-2.68
以为	-1.49
以前	-1.75
以后	-1.63
以太	-1.28
以应	-2.17
以继	-2.37
以维	-2.17
以至	-2.37
们的	-2.37
仰八	-2.68
仰卧	-2.81
仰面	-2.37
仲介	-3.27
仲裁	-1.44
件计	-2.54
价数	3.32
价格	-2.01
价目	-1.08
价钱	-1.08
任人	-2.81
任凭	-3.02
任性	-1.31
任我	-2.37
任由	-3.11
份人	2.22
份子	-1.20
份股	2.22
份量	-1.08
份额	2.42
仿仔	2.59
企图	-1.08
伉俪	-1.08
伊无	2.22
伊煞	2.42
伎俩	-1.28
伏地	-3.02
伏笔	-1.08
休息	-2.54
休想	-2.17
众募	-2.17
优势	-1.08
优柔	-1.28
优雅	-1.08
伙仔	2.42
伙伴	-1.28
伙头	2.42
伙子	-2.81
伙计	1.12
伙食	1.12
会仔	1.87
会使	3.83
会儿	-4.57
会到	1.12
会和	2.42
会坚	2.22
会堪	2.59
会失	2.22
会当	2.59
会得	3.07
会斗	2.42
会晓	3.83
会用	3.16
会看	2.22
会着	3.39
会落	2.22
会见	1.12
会讲	-2.37
会赴	2.59
会通	2.59
会靠	2.22
会食	2.22
会齐	1.25
传宗	-1.44
传染	-1.74
传种	1.32
传话	-1.08
传香	2.22
伤人	-2.17
伤口	-1.71
伤寒	-1.08
伤本	1.12
伤痕	-1.41
伤胃	-1.44
伤过	2.73
伤迹	1.12
伤重	2.97
伤闲	1.12
伤风	-1.17
伦不	-2.37
伦比	-1.08
伪君	-1.59
伪造	-1.28
伫咧	2.22
伫遮	2.22
伯仔	2.73
伯公	1.63
伯祖	-2.17
估计	-1.59
伴娘	-2.37
伴景	2.59
伴而	-2.17
伴郎	-2.17
伶俐	-1.17
伸出	-1.08
伸勼	2.73
伸展	-1.08
伸懒	-2.17
伸缩	-1.08
伸长	2.42
伺候	-1.41
伺机	-1.08
但凡	-2.17
但是	-1.71
位支	-1.44
位素	-1.82
低劣	-2.17
低垂	-2.68
低头	-3.02
低微	-2.17
低成	-1.08
低洼	-2.92
低能	-1.44
低路	3.52
住口	-2.37
住在	-2.17
住家	-2.37
住气	-2.68
住脚	-2.81
佐料	-1.44
体剔	2.86
体号	2.22
体无	1.12
体格	-1.80
体艺	2.22
体虚	-2.17
何不	-2.17
何事	-2.17
何况	-1.92
何处	-1.08
何必	-1.40
何时	-2.68
何等	-2.01
何苦	-1.59
何首	-1.08
佗位	2.97
余力	-1.28
余地	-2.08
余悸	-2.17
佛仔	2.97
佛来	-2.17
佛要	-2.17
佛跳	-2.37
作业	-1.08
作主	-3.02
作伙	3.16
作假	-1.08
作剧	-2.92
作响	-2.92
作喜	-2.54
作对	-1.20
作弊	-1.08
作态	-2.68
作恶	-2.17
作样	-2.81
作梗	-2.17
作梦	-2.17
作气	-2.17
作祟	-1.59
作穑	2.22
作罢	-3.02
作聪	-2.92
你们	-2.37
你便	-2.17
你兄	1.12
你咧	2.73
你在	-2.92
你处	-2.17
你娘	-2.17
你很	-2.37
你有	1.12
你的	-1.44
你讲	1.32
你足	2.22
佣人	-2.17
佣金	-1.44
佬仔	1.32
佮你	3.07
